SampleID	Number of novel OTUs	Percent novel sequences
44923SDZ3.A3.Pnem.stom.609947	450	27.711515658784965
IA4z.609666	450	42.833505687693901
L6S79.274810	449	8.8959018383245425
L6S116.273380	449	16.604002172369135
IL3z.609426	449	20.802427511800406
SE1z.609547	448	18.783627324116324
IA4y.609456	448	40.064572938068679
L3S318.273933	447	14.853801169590644
SJ3y.609350	447	16.242614252984445
L3S254.275029	447	8.0174397480925279
L6S3.274613	447	8.5568516729821429
L3S350.273502	447	12.848943386381425
L3S293.275055	446	22.444678609062173
L3S240.274358	446	9.4511413182867408
IF2y.609216	445	34.934099831744255
L1S176.274621	445	12.701464236806068
II4y.609595	445	18.566798196166854
SH2z.609223	445	17.255687508942625
L6S52.274351	444	10.340196956132498
SI2x.609478	444	13.740069907848746
L2S353.273499	444	4.2132517359067911
L3S356.273592	444	10.148291424887169
L3S64.274657	444	16.264350897851045
IL5x.609224	444	23.792570699267817
SH2x.609298	443	14.740157480314961
IH2z.609523	443	55.707293969055897
L6S245.274216	443	9.0521778356974583
L3S24.273327	442	14.904847895541048
SK1x.609627	441	41.913497675011143
L6S36.273350	441	18.734402852049911
L2S258.274781	441	2.9549896444094395
FBH31July07.618651	441	10.121182743577315
L6S168.273289	440	6.4196528755938589
L6S313.274585	440	7.6943667112787439
L2S239.274925	440	17.790753921636377
L6S250.274033	440	5.4280272654370485
SF3y.609532	439	21.591048813475965
L6S51.274687	439	7.8125358610084685
IF2x.609453	438	36.322400558269365
L3S248.275152	438	8.7422776547383148
IG1y.609552	438	32.133658197006618
L6S271.274880	437	6.089974636230143
SE3y.609609	436	38.937265620034324
L3S245.274413	436	11.822938763965492
SE4z.609612	436	46.443619898119614
L6S321.274400	435	5.1142175247187183
L3S202.273630	435	7.4981119861905281
IG5z.609642	434	56.940632673696378
L3S78.273256	433	17.479463450140376
L6S262.274063	433	6.7753777399446689
IC3z.609337	433	19.442503299945649
L6S123.274816	432	6.9179714091218525
IL4y.609377	431	24.445380511092392
II5y.609384	430	23.892483822797413
ID5y.609445	430	52.194517351997675
B5.5.20.06.486170	429	7.7222130531257456
L6S38.273880	429	15.41216000784833
IF1y.609341	429	28.906183909990695
L3S304.275091	429	52.450771460233568
L6S252.275036	428	7.2340942204953862
SJ2x.609368	428	17.420939514891003
L3S19.274337	427	10.093150684931507
L5S46.273584	427	10.283138470207073
L6S327.273238	427	4.8058540444327242
IM1x.609675	427	31.661288059492072
II4z.609604	426	17.3780260707635
L6S316.274016	426	9.2188697651731584
L3S48.274240	425	11.513157894736842
HKH30July07.617906	425	19.060523938572718
IC4z.609594	424	39.455040871934607
L3S6.273359	423	15.562913907284766
IH4z.609278	422	53.559590719123797
IL3y.609226	422	19.867640976147801
SH3y.609466	422	18.705943033984756
L3S131.274089	421	12.64437689969605
SI3x.609313	421	23.316646689698935
IL3x.609289	421	18.240620957309183
1305TCDNA.486463	420	12.008839168565705
IK5x.609373	419	33.81382673551348
M18.533964	419	12.896672797191105
IH1x.609425	419	26.940947242206235
SJ5y.609227	418	16.889023650697393
L3S343.273923	418	17.366743916570105
B5.5.16.06.486108	418	4.5475011256190907
SE4y.609536	417	44.794669741815618
44923SDZ3.C2.Pnem.stom.609751	417	11.18952699062601
L3S249.274882	417	8.7033523086654014
L3S243.273595	416	9.2890068445313592
ID4x.609261	415	21.304210193099081
L6S296.274653	415	9.9157140089130014
L6S11.274258	415	10.604907492455059
44923SDZ3.A2.Pnem.stom.609927	415	4.7588932806324111
L6S227.273840	415	6.9200473578659967
45661SDZ2.G3.Pnem.feces.609713	414	9.1616554651574109
IJ5y.609500	413	26.769788182831661
L6S318.275095	412	5.5747352811696285
IJ5z.609498	412	19.692806312971182
L3S271.274414	410	8.0241792106198897
L6S68.274228	408	10.834058946146337
IH3y.609468	408	57.073650745590797
SJ4x.609477	408	15.232863029092272
MAH15July08.617837	407	66.98615548455804
B5.5.12.06.486130	407	16.504618376276131
L6S274.274277	406	3.8735249076659759
L3S57.274956	406	11.594202898550725
L3S17.274662	406	10.025680534155109
L6S319.274488	406	3.7119339697512528
L3S136.273338	405	24.388379204892967
L1S372.273563	405	4.3143917378280499
46834SDZ4.C3.Pnem.stom.609725	405	31.870645731517104
L3S354.274774	405	13.486750348675036
SJ5x.609474	404	16.285158085520575
L3S217.273947	404	6.3262716001171535
L3S77.274010	403	10.493477027793533
SJ5z.609428	403	16.954595080598548
L4S226.273510	402	17.226141561361345
L3S14.273678	401	12.231534834992143
L6S249.273700	401	11.140038366675801
SB4z.609582	400	23.298458769265384
L3S302.273750	398	9.1611091611091613
L3S76.273267	398	12.15477167076839
IG4y.609654	397	53.333333333333336
L3S286.274095	396	9.4962593516209477
SG3z.609408	394	19.081422157505155
L6S140.274386	394	10.980698306727326
SJ3x.609434	394	14.087799315849486
L6S28.274852	394	11.757581874148459
L2S71.274066	394	4.7887233289350881
IK5y.609237	394	31.056546428857075
L3S337.273573	392	9.7058424833943331
IL4z.609506	390	26.743289108299905
L5S75.274979	390	10.009598244892363
L3S250.273486	389	7.4512534818941507
IM1y.609479	388	31.709973549089774
IK5z.609590	388	30.101151028950124
L2S244.274518	387	12.675925062913599
SI2y.609250	387	13.841069781739931
L3S83.275072	384	16.054579764842501
L2S30.274665	383	4.1492805054010837
L3S259.274958	382	12.951503813498345
L3S37.274411	381	12.658646948460433
L3S198.274139	380	7.4949494949494948
L3S11.273954	380	15.132300938909889
SE3x.609253	380	28.194866133038921
B3.5.21.06.486105	380	9.6991230722709396
L5S12.273358	380	10.560257960499799
L3S269.273747	378	10.131226188796388
B5.5.18.06.486121	376	8.4849984097254119
L3S374.274233	375	5.9936238044633372
L3S353.274398	374	9.1132399901744048
MAE08July08.618374	373	62.64670174018616
L3S81.275006	372	9.8279457768508873
L3S137.274984	372	16.771394374625974
L3S266.273363	372	7.0585842148087874
L3S339.274517	371	9.4760312151616493
IH3z.609489	370	45.900206578738278
B3.5.16.06.486161	370	12.18611271137619
M17.533963	368	51.729817541854061
L3S312.274058	368	6.6712926249008726
L3S316.273550	367	9.8238993710691815
IF4y.609539	367	55.371788788720934
L3S191.275109	367	9.3505793586634329
L5S19.273381	367	7.8233521163674489
SE4x.609433	366	38.857374392220422
IB3z.609222	366	50.946109597335756
SI4x.609678	366	50.676982591876211
L3S111.275165	365	11.315240083507307
L3S197.273809	365	8.1008649043732497
L3S247.275021	365	6.6149870801033588
IE4x.609254	364	28.743041312628186
L3S85.273577	362	37.819349434594443
IH4y.609378	361	56.453414761301858
IE5z.609245	361	16.27536385849357
B5.5.7.06.486154	360	13.574161271336079
B2.5.16.06.486137	358	8.4072234343809473
IH3x.609243	357	55.312198381468555
L3S56.275137	357	12.342501016122478
IG5y.609228	357	41.241912576929145
L3S68.273881	357	14.613042781605511
L3S122.274454	356	9.9691531127313517
IG5x.609395	354	50.668123371711907
L3S26.274478	353	7.5819233240522603
L3S258.274589	353	7.3408239700374533
IL2x.609295	352	21.506607012797836
L5S48.274836	350	9.092165261848832
0806T.486567	350	18.358773281053072
L3S241.273682	349	7.0996640537513995
IB4x.609660	349	51.290322580645167
44923SDZ3.D5.Pnem.feces.609872	348	5.3380076729726156
IB5y.609318	348	43.112006330479822
IB4z.609213	347	60.587630632174061
SF2z.609543	346	25.270546943550748
IB4y.609623	346	53.760195758564436
L5S43.273561	345	7.0719302494550744
L3S372.273269	344	9.6097356273604699
L3S270.273616	344	9.1844919786096249
L3S18.274069	343	11.524842946887492
L3S30.275014	343	20.581205183041892
L5S51.274396	342	8.2560761713856188
IC5z.609639	341	20.735711087897329
L3S287.273761	339	8.0092592592592595
L3S84.274061	339	7.807204719467804
L3S130.274204	339	14.589665653495439
SJ4z.609565	338	17.00324902847678
IF1x.609563	338	33.870430047783081
IF4x.609564	338	45.067581198305426
L3S199.274970	336	6.4505001724732667
L5S16.273599	335	8.624801271860095
SF2y.609296	334	25.71287495370942
L3S170.275172	334	9.4597120957188263
L3S129.273749	334	16.480311132717553
L3S35.273737	332	39.185063410051669
L3S69.274596	332	12.7275374981797
L3S235.274938	331	14.239919014678589
WSBH25June07.618570	330	46.775203506574826
47548SDZ2.C7.Cang.ileum.609899	329	30.387653867352565
IH4x.609402	327	44.109368717330113
L5S23.273661	326	8.6176517699823805
SE5x.609381	325	51.702221383172862
L3S75.274350	325	7.5695340922426944
IA5z.609632	323	47.845397845397848
L3S244.275007	323	19.976784677887405
L3S86.273843	323	7.8666666666666663
L3S307.275118	323	7.754381540789308
L3S283.274703	322	18.632297551789076
L5S102.273274	322	7.2136144272288538
L3S342.274115	321	10.675345809601302
SG2y.609443	321	15.38332775359893
L3S200.273435	320	6.8282425852146975
L3S128.274530	320	12.02
44923SDZ3.A4.Pnem.stom.609866	319	5.3042311913181317
IA5y.609338	318	47.02874272615059
L3S226.273218	318	9.4874715261958986
L3S265.274161	317	7.0314465408805038
NSBH19July07.617643	317	16.433973240255963
IJ5x.609407	317	26.720928218893409
L5S24.273729	317	5.8575328865723506
SG4x.609406	315	52.065072575555718
45187SDZ5.A6.Tfran.jeju.609727	315	30.399016641452342
L3S80.273494	315	9.9869529118728497
L3S138.273557	314	7.8051532819258984
L3S214.273976	314	11.321654153259445
L3S4.273960	314	15.075857125791423
SI4y.609614	313	53.993431626021938
L3S31.274494	313	13.53127281577026
SF4x.609294	312	62.250469203207651
L3S216.273425	312	6.4148681055155876
44923SDZ3.A8.Pnem.ileum.609955	311	5.0704624318391049
L5S17.275120	311	7.1283582089552242
L2S339.274279	310	2.6133150544083628
L3S196.274937	309	31.885103926096996
SH5z.609429	308	51.787581016098684
L3S90.273210	307	14.783468894262475
SF4z.609260	305	54.248919766161144
L3S211.274300	304	8.4539515819136675
L3S329.273677	304	6.0505954968269142
L3S359.274266	302	8.1669191571408888
L5S215.274977	302	9.6375098502758085
SG4y.609279	301	56.003060656649971
L3S294.274003	301	9.6952908587257625
L3S51.274805	300	4.6951147034351592
L5S114.273527	300	7.6549413735343377
47548SDZ2.D1.Cang.jeju.609718	299	45.350152240104393
L5S14.273824	299	6.5727129145911789
SF4y.609573	298	53.499610288386592
L5S10.274698	297	15.33264628420932
L1S81.275041	296	2.2129308586579648
IE5x.609626	296	23.04701962236209
L3S1.273524	296	5.6387576640868433
SF2x.609424	294	17.567033140868464
IB3y.609358	293	56.474557723873801
L5S168.274437	293	5.9627074653370675
SI4z.609472	292	52.427409988385598
TBE06July05.618864	291	49.832589285714285
L5S65.273339	291	5.8360009849790693
L5S200.273613	289	9.1094741448472032
L3S319.274074	289	7.2731128074639519
L3S16.274675	288	17.664907651715041
SD4y.609620	288	51.622822002049887
L5S158.274916	288	7.9782526235933755
L5S49.274316	287	6.7796610169491522
IF3z.609324	287	59.592386727303349
L5S136.273429	285	12.313880460094559
L3S201.274718	285	5.4450806871421138
L3S193.273890	285	6.2359802602063708
IF3x.609473	284	54.814182636356577
L5S21.274556	284	7.8035402642732485
L3S212.274307	284	8.4660421545667432
44923SDZ3.D4.Pnem.feces.609728	283	2.7198549410698094
L3S238.274469	283	6.011279159189951
SH4y.609648	283	46.442119032047088
L3S70.273663	283	6.8259385665529013
L5S189.273748	282	10.369617311742067
B5.5.21.06.486139	282	8.1914920128591717
L5S179.273956	282	9.9181420140871879
L3S223.274889	281	8.6312622931852356
L5S112.274197	281	7.9661355909606035
IF5x.609236	281	68.628952001837249
L5S25.274241	280	5.4293059125964005
L3S187.273361	280	9.22089825847846
L3S95.273785	279	8.3142547294854801
L5S100.274235	279	5.8782036209734301
ID5x.609320	279	41.215706015605335
44923SDZ2.C5.Pnem.duod.609895	278	16.488177287668329
L5S224.273452	278	15.021619203816908
L5S62.273259	277	5.7934794956264914
SE5z.609624	276	43.771213981367808
SH4x.609461	276	48.637374860956619
FBH21June07.618641	276	46.520495710200187
L5S111.274448	276	8.4385803993508777
HI.20.18a.414615	276	47.611710323574727
SG5x.609577	275	71.839841164791522
L5S144.274110	275	6.2816839321137312
L5S134.273543	275	9.4356403622250973
IF3y.609430	275	52.49564492918276
L5S198.274344	275	9.2521572387344193
L3S114.275079	273	17.310334300106852
L5S118.275130	273	6.0091951045781258
SF1z.609540	273	23.121723937099592
44568SDZ5.E6.Pnem.stom.609805	273	17.227639718989199
L3S58.274070	273	13.454449710373881
L3S27.273556	272	4.7131816697507354
L5S45.273650	272	50.413223140495866
L5S106.273887	272	8.7971564746748534
L5S191.274750	271	12.302070645554203
L3S276.273304	271	8.4751455441110615
L5S103.274416	271	5.4920546417619187
L5S98.274127	270	6.79213002566296
L3S268.274253	270	6.607385451401754
L3S108.274542	270	7.6256825456599504
L1S274.273705	269	3.5437257600400347
L5S150.273924	269	13.543878273177636
L5S63.273587	269	5.9591068065644333
L3S8.274112	269	6.3627841574876953
L3S118.274425	268	12.600743955362677
L3S22.273645	268	6.3523248199083167
L5S214.273676	267	17.623924013060254
L5S201.275166	267	9.688289806234204
SG1x.609544	267	17.309916160740098
L5S175.275156	266	10.109680495946591
L3S375.273759	265	19.832155477031801
L5S4.274319	265	10.583793986787111
IB5z.609342	265	44.70634607804493
SE5y.609405	265	44.225909991122037
L5S248.274270	264	7.4768651216116613
SH4z.609586	264	50.358381502890168
L5S188.274655	264	12.152366863905325
L5S42.274688	264	5.7709348692955249
SI5y.609268	264	51.38015851325499
L3S120.274633	263	6.2731220846067233
L5S125.273487	263	7.6262665326011296
SG2z.609240	263	17.707369170523318
L3S300.273751	261	5.7155467284563608
L5S117.273224	261	8.2398204552741259
SG4z.609363	261	55.966072455434158
C11.5m.L3.608678	260	18.239202657807311
L3S2.275101	259	13.278784336645236
IF5z.609371	258	55.771513353115729
L5S202.274236	258	9.641081417029211
SG1z.609411	258	14.910175285475308
L5S184.273875	258	8.6316747572815533
SH5y.609356	258	57.810208272220599
IC5x.609316	258	12.608787943111865
L5S20.274997	257	4.401302303147232
L3S67.274901	256	9.6486825595984946
L3S116.273403	256	16.251682368775235
L5S127.274442	255	9.9763917447262216
L5S272.273948	255	7.2272789023230537
L3S112.273498	254	9.2606422703510081
L5S209.275148	254	8.6413360088031599
SI5x.609640	254	54.165240605106447
L3S53.274325	253	8.1857804412966502
L5S110.273660	253	5.7968786038287075
L3S21.274013	253	8.8455772113943016
L2S340.274757	252	2.7289802231797591
SI5z.609252	252	50.069930069930066
L5S119.273833	250	9.364049802430479
IB3x.609583	250	59.001845180564096
L3S172.274604	250	9.9867724867724874
SH5x.609524	249	49.017708909795246
L3S47.273901	249	6.4354527938342967
L5S18.274415	249	7.0163847780126858
44923SDZ3.D6.Pnem.feces.609680	249	5.0312341718723621
L5S50.274792	249	6.6909805021742184
L5S26.273392	249	5.2864519301696582
L3S119.273566	248	7.3214606943694918
L5S22.274008	248	5.4398844626308822
L5S181.273362	247	10.884866767219709
L5S149.274288	247	7.3158981417756372
L3S313.273897	247	5.1373012744711604
L5S167.274858	247	7.3181818181818183
L3S237.273438	246	10.378323108384459
L3S36.274919	246	16.754409055014477
44923SDZ3.D8.Pnem.stom.609858	244	3.5467281432878166
L5S203.274721	244	9.6857980728948476
L5S72.274995	244	15.377657168701944
L5S218.274771	243	6.8432187933172832
L5S97.274849	243	9.225751339597732
L5S122.274722	243	10.662274618585297
L5S177.274879	243	10.460772104607722
L5S104.274492	243	8.3909841553224727
L5S286.275134	243	9.2164233049009692
L5S74.273257	242	5.1329479768786133
SG1y.609674	242	15.164974619289339
L3S135.273792	242	6.9610389610389607
L5S159.274007	242	7.3788328387734916
L3S98.273272	242	6.3411638261937657
L3S164.273576	242	9.021444417056939
L5S126.273920	241	8.9210975042629048
L5S115.273434	241	5.2384790094512423
L5S247.274868	241	8.9868825006977389
L3S210.274557	241	4.3572721786360891
L5S161.274783	241	8.7337278106508869
L3S378.275089	240	6.2727493326862405
L5S64.273276	240	5.3745416448402308
L5S113.274040	240	7.333542713567839
45187SDZ5.A7.Tfran.jeju.609752	240	24.195032198712052
L3S3.273941	239	11.699872827469267
L5S212.274412	239	8.2006628110988373
L5S190.274768	239	9.5063426562738798
L5S208.274784	238	12.517864649012189
44568SDZ5.G7.Pnem.feces.609962	238	11.301486440485647
L3S65.273270	238	7.2313527180783819
L3S55.273293	238	10.910730387736701
L5S180.273596	237	8.3484873532815342
L5S194.274777	237	7.1042281219272363
L3S10.273800	236	47.85019235121068
L5S186.274546	235	7.920536635706914
L5S165.274606	235	8.1767168433241295
L5S120.274957	234	7.0391553013638362
L5S152.274186	234	6.801260983298679
L5S154.273684	234	9.1375440846425136
L5S183.273581	233	10.660469300547268
45187SDZ5.B2.Tfran.ileum.609980	233	24.740999076828395
L5S143.274865	232	6.0328051153739226
L3S222.273213	231	5.0655409908909137
L5S231.274138	231	10.268332848978009
44923SDZ3.C7.Pnem.stom.609958	231	6.2758620689655169
L3S20.273965	231	10.42998256827426
L3S124.274610	231	6.8418068418068412
MAH23Oct07.617729	230	9.3118922961854889
L5S132.275140	230	12.300050513554471
L3S252.274993	230	5.3980135310205846
L5S163.274192	229	9.4958865744792575
L5S157.274875	229	13.539953250800796
L5S109.273211	229	5.6243550051599591
SF1y.609247	229	13.463159669532962
IB5x.609493	228	40.503631961259082
L3S371.274594	228	6.0932830973106409
L5S274.274203	228	8.3912219766340392
L5S59.275070	228	5.6548801483247253
L3S134.273989	228	8.7262766581882207
L3S139.273657	228	6.2706270627062706
L5S223.273857	228	8.96119714633722
L5S170.273253	227	5.8585691888769702
L5S197.275131	226	6.747129326963373
L5S156.275159	225	15.534731774415405
L5S160.274911	225	6.1610268378063004
L5S171.274293	224	6.131273036574993
L5S28.275043	224	10.45031055900621
L5S265.274433	224	7.8087573057391975
L3S234.274466	223	8.3755997258396171
L3S126.274724	223	6.5022867369258304
L5S15.275104	223	7.492225049476958
L5S257.274057	222	7.4539069359086909
L3S186.273799	222	12.715254826926422
L5S262.274832	222	7.8719787123955944
L5S229.274639	222	5.9854897218863359
L3S154.273991	222	7.3075420085971077
L3S82.274800	222	5.1152990752663001
L5S187.273572	221	6.3603688076261919
L5S222.274206	221	13.396268824454935
L5S135.274283	221	9.1841351229075556
L5S60.274531	221	6.0028897937738082
L5S230.273490	220	10.260293421675343
L5S227.274935	220	7.0062469966362322
L5S193.273620	220	7.1503257459985523
SG2x.609508	219	21.360345093205975
L5S137.274603	218	13.652743652743654
L3S225.273214	218	4.6239900559353631
L5S206.273462	217	5.8140485730640279
L5S105.273323	217	9.2897538256819701
L5S128.274609	216	9.4379639448568398
