,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
g__Crenothrix(24),0.0,0.0,0.00034722222222222224,0.0,0.0,0.0,0.0,0.028186274509803922,0.05871241213983149,0.39830786896226833,0.02769814014508412,0.122854356796482,0.018629838298955946,0.047429944607363966,0.24072556866549677,0.057108373652491294,0.0,0.0,0.0,0.0
g__Halococcus(12),0.18205492424242423,0.0,0.19021464646464648,0.08333333333333333,0.0,0.0,0.01876578282828283,0.0,0.03205492424242424,0.0,0.0,0.3269097222222222,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
g__Lentisphaera(11),0.0,0.09090909090909091,0.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.46705516705516703,0.0,0.02097902097902098,0.0,0.0,0.36550116550116557,0.0,0.0,0.0,0.0
g__Thalassospira(11),0.008264462809917356,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.08539944903581266,0.0,0.0,0.09090909090909091,0.0,0.0303030303030303,0.0,0.09917355371900825,0.5950413223140495,0.0,0.0,0.0,0.0
g__Lutimonas(13),0.0,0.0,0.0,0.1586584912671869,0.0,0.12103307320698627,0.0,0.0,0.0006688963210702341,0.0013377926421404682,0.5399493019058237,0.0006688963210702341,0.17126400169878433,0.0,0.0,0.006419546636937941,0.0,0.0,0.0,0.0
g__Mariprofundus(25),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27423976608187134,0.31076923076923074,0.0,0.21133603238866397,0.04,0.06,0.10365497076023392,0.0,0.0,0.0,0.0
g__Cryomorpha(12),0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27658730158730155,0.18611111111111112,0.39345238095238094,0.0,0.027777777777777776,0.0,0.0,0.10416666666666667,0.0,0.0
g__Rubricoccus(47),0.1327300359215253,0.03782505910165485,0.030990758650333124,0.0,0.0,0.022920696324951646,0.0756501182033097,0.021276595744680854,0.027777777777777783,0.04373522458628842,0.14200976328635906,0.05153664302600474,0.2663949525651654,0.038770685579196225,0.0,0.09890393294648615,0.0,0.009477756286266925,0.0,0.0
g__Methylotenera(14),0.1250448531361901,0.0,0.020557435217038598,0.0,0.004661735244259516,0.0,0.013888888888888892,0.09966772518220952,0.1094648884094324,0.0974217790716737,0.040773717078821055,0.033681310123343244,0.3062826056404849,0.018091167745060106,0.05069210090626423,0.0797717933563337,0.0,0.0,0.0,0.0
g__Magnetospirillum(26),0.00591715976331361,0.0,0.002958579881656805,0.0,0.0,0.0,0.0,0.4300389023714085,0.011032450455527377,0.0012406947890818859,0.004273504273504273,0.052409129332206254,0.05372405372405372,0.0,0.39549816395349896,0.04290736145574855,0.0,0.0,0.0,0.0
g__Parvibaculum(11),0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.012987012987012986,0.11363636363636363,0.09090909090909091,0.15692640692640691,0.22510822510822506,0.022727272727272728,0.0,0.09090909090909091,0.0,0.0303030303030303,0.16558441558441558,0.0,0.0,0.0,0.0
g__Helicobacter(18),0.5403439153439155,0.0,0.055555555555555566,0.0462962962962963,0.24669312169312171,0.0,0.01851851851851852,0.0,0.055555555555555566,0.0,0.0,0.01851851851851852,0.01851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Desulfosporosinus(42),0.00032175032175032174,0.0,0.052380952380952375,0.0,0.00032175032175032174,0.0008818342151675483,0.0,0.3219838886505553,0.07712712712712712,0.09877734877734876,0.0689046189046189,0.0,0.08781638781638779,0.0,0.28354783354783347,0.007936507936507934,0.0,0.0,0.0,0.0
g__Geothrix(13),0.001282051282051282,0.0,0.0,0.0,0.0,0.010989010989010988,0.0,0.28842772612003387,0.067309101155255,0.1016117216117216,0.08,0.011794871794871794,0.0015384615384615385,0.07794871794871795,0.35781628627782464,0.001282051282051282,0.0,0.0,0.0,0.0
g__5-7N15(20),0.018655462184873954,0.0,0.0038461538461538472,0.0,0.6083694246929542,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333334,0.0,0.2518271924154277,0.11396843352725705,0.0,0.0,0.0,0.0,0.0
g__Pseudanabaena(61),0.0003725782414307005,0.0,0.016085295205226183,0.0,0.0016393442622950822,0.0,0.0,0.0,0.02628803749315538,0.14384864498453084,0.03410099797540245,0.48136722499098045,0.06817756693929479,0.0,0.2065761906406403,0.02154411926704383,0.0,0.0,0.0,0.0
g__Cytophaga(12),0.17305555555555555,0.0,0.01736111111111111,0.1111111111111111,0.0,0.0016666666666666668,0.0375,0.09027777777777779,0.1548611111111111,0.031111111111111107,0.0,0.01861111111111111,0.021666666666666667,0.006944444444444444,0.33069444444444446,0.005138888888888888,0.0,0.0,0.0,0.0
g__Adlercreutzia(40),0.03922619047619048,0.0009259259259259259,0.005423280423280423,0.04166666666666667,0.5456283068783069,0.0,0.06268518518518519,0.0,0.0,0.0,0.0,0.09481481481481482,0.0,0.028703703703703703,0.18092592592592593,0.0,0.0,0.0,0.0,0.0
g__Sedimentibacter(17),0.11764705882352941,0.0,0.04901960784313725,0.058823529411764705,0.0392156862745098,0.0,0.029411764705882353,0.058823529411764705,0.2323529411764706,0.21372549019607842,0.03137254901960784,0.029411764705882353,0.14019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Polaribacter(25),0.02103316326530612,0.012278311965811965,0.0003125,0.0601871693121693,0.001423611111111111,0.3343536304161304,0.0,0.0009487038058466629,0.008249212222426507,0.000625,0.017537365171293742,0.04498866213151928,0.238338108025608,0.0,0.003368764172335601,0.25635579840044126,0.0,0.0,0.0,0.0
g__Rubritalea(48),0.02255291005291005,0.009397546897546898,0.0,0.15962846568033387,0.023951720942311464,0.3808429459508194,0.0,0.0,0.0004432624113475177,0.0009633080285254198,0.0939337687240397,0.002091959972394755,0.17776486916659615,0.0,0.0,0.1284292421731747,0.0,0.0,0.0,0.0
g__Aquimarina(28),0.014285714285714289,0.0,0.00037202380952380956,0.22689732142857147,0.023065476190476192,0.47924107142857153,0.0,0.0,0.00037202380952380956,0.0,0.04285714285714286,0.007142857142857144,0.1821056547619048,0.014285714285714289,0.0,0.009375000000000001,0.0,0.0,0.0,0.0
g__Caldicoprobacter(11),0.0303030303030303,0.0,0.09090909090909091,0.0303030303030303,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.15584415584415584,0.11363636363636363,0.11688311688311687,0.18939393939393936,0.0,0.0,0.0,0.0,0.0,0.0
g__Rhodovibrio(17),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.11372549019607842,0.3697478991596639,0.022058823529411766,0.3333333333333333,0.0,0.029411764705882353,0.0196078431372549,0.0,0.10476190476190475,0.0,0.0
g__Sphingopyxis(15),0.3731045751633987,0.0,0.013071895424836603,0.008333333333333335,0.09094771241830067,0.0,0.016339869281045753,0.1077124183006536,0.014379084967320264,0.0,0.0026143790849673205,0.089640522875817,0.008333333333333335,0.03303921568627451,0.2335947712418301,0.00888888888888889,0.0,0.0,0.0,0.0
g__Cetobacterium(15),0.2930665270771866,0.0016877637130801684,0.057720778740099184,0.06666666666666665,0.11236530143925211,0.06666666666666665,0.033393610608800486,0.0,0.024753867791842465,0.0,0.0008438818565400842,0.05269238497086598,0.033333333333333326,0.0031746031746031737,0.17416907247020505,0.023909985935302386,0.0,0.05555555555555554,0.0,0.0
g__Owenweeksia(14),0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.05782312925170068,0.01020408163265306,0.5034013605442177,0.0,0.00510204081632653,0.18622448979591838,0.0,0.19642857142857142,0.0,0.0
g__PSB-M-3(18),0.19849286515953182,0.0,0.0,0.0,0.0020576131687242796,0.0,0.0,0.0,0.05761316872427982,0.01340120784565229,0.469226658115547,0.015814226925338036,0.05248249692694137,0.11826599326599327,0.0726457698679921,0.0,0.0,0.0,0.0,0.0
g__Natronomonas(19),0.0,0.0,0.008145363408521305,0.0,0.0,0.0,0.02406015037593985,0.0,0.022180451127819554,0.0,0.27280701754385966,0.1523809523809524,0.010526315789473687,0.0,0.003759398496240602,0.0,0.0,0.506140350877193,0.0,0.0
g__Leptolyngbya(99),0.03408352531159549,0.027537277537277537,0.0,0.06060606060606061,0.010101010101010102,0.005050505050505051,0.003721424774056353,0.05229930887825624,0.07727125051686455,0.02779781946448613,0.06102693602693603,0.41271845438512095,0.08894500561167228,0.03636616794511531,0.08564023695602642,0.016835016835016835,0.0,0.0,0.0,0.0
g__Rudanella(32),0.07506127450980395,0.03645833333333334,0.06250000000000001,0.010416666666666668,0.010416666666666668,0.0,0.03645833333333334,0.0018382352941176473,0.13725490196078433,0.011458333333333336,0.0,0.41387867647058824,0.0,0.04457720588235295,0.15343137254901965,0.006250000000000001,0.0,0.0,0.0,0.0
g__Roseococcus(40),0.08776002506265666,0.025000000000000005,0.04276315789473685,0.004062500000000001,0.039610745614035096,0.0015625000000000003,0.027878289473684214,0.006217750257997937,0.12015023772666963,0.06919117647058824,0.04340890522875818,0.40056629011253625,0.037916666666666675,0.017167919799498745,0.07317240712074306,0.0035714285714285718,0.0,0.0,0.0,0.0
g__Methylocaldum(13),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.038461538461538464,0.16239316239316237,0.15384615384615385,0.07692307692307693,0.0,0.019230769230769232,0.35683760683760685,0.07692307692307693,0.0,0.0,0.0,0.0
g__Epulopiscium(51),0.14857714017954773,0.001633986928104575,0.01591796417563681,0.09022556390977443,0.2037803235182473,0.024509803921568627,0.06345074268926018,0.04411764705882353,0.07009523731161184,0.10465103837697726,0.03137254901960784,0.10647050362126896,0.0196078431372549,0.05065359477124183,0.005328218243819267,0.0196078431372549,0.0,0.0,0.0,0.0
g__Pseudoramibacter_Eubacterium(14),0.2976190476190476,0.0,0.02210884353741497,0.28582342027720176,0.18847084288260763,0.0,0.012605042016806723,0.0,0.004201680672268908,0.0,0.0,0.03711484593837536,0.0,0.0032467532467532474,0.04166666666666667,0.10714285714285715,0.0,0.0,0.0,0.0
g__JG37-AG-70(13),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10876392126392129,0.5990449365449367,0.2466524216524217,0.0,0.021047008547008556,0.0,0.0,0.007656695156695158,0.016835016835016838,0.0,0.0,0.0,0.0
g__Brachybacterium(11),0.6493783993783994,0.0,0.03258223258223258,0.009427609427609425,0.09777259777259775,0.0013468013468013467,0.009427609427609425,0.0024216524216524216,0.006993006993006992,0.0,0.0006734006734006733,0.05411810411810411,0.0,0.1341103341103341,0.001748251748251748,0.0,0.0,0.0,0.0,0.0
g__Shewanella(16),0.08512043512043513,0.0,0.029137529137529136,0.0016025641025641025,0.0016025641025641025,0.04180194805194805,0.0,0.0,0.004166666666666667,0.006066849816849816,0.16423160173160173,0.020425407925407923,0.2943046536796537,0.018735431235431234,0.028846153846153844,0.30395819458319456,0.0,0.0,0.0,0.0
g__Nitrosopumilus(83),0.03958691910499139,0.020852641334569044,0.0,0.0,0.0,0.0034603705629271306,0.025991144063433214,0.022697934595524952,0.013079762659661199,0.08525018031612039,0.2855281286811749,0.0074339966381818,0.20591640092162705,0.0003089280197713932,0.06065011927408882,0.2083153167551932,0.0,0.02092815707273538,0.0,0.0
g__Candidatus Portiera(33),0.0011655011655011655,0.013468013468013467,0.008404276882537753,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0020750988142292487,0.26309974747474746,0.04213286713286713,0.04236562049062049,0.0,0.11356860960368866,0.5093912606387904,0.0,0.0,0.0,0.0
g__Balneola(14),0.03571428571428571,0.0,0.0071428571428571435,0.0,0.0,0.007936507936507936,0.0035714285714285718,0.0,0.0035714285714285718,0.0,0.3324263038548753,0.010714285714285716,0.1564625850340136,0.002857142857142857,0.002857142857142857,0.34746031746031747,0.0,0.08928571428571429,0.0,0.0
g__Coraliomargarita(34),0.004166666666666667,0.0,0.0,0.014705882352941176,0.0,0.07145604653344591,0.0,0.0,0.0058823529411764705,0.013480392156862746,0.26983710304143743,0.0,0.2226729797550231,0.0,0.041736694677871146,0.3298243938723815,0.0,0.026237488002193884,0.0,0.0
g__Arcobacter(110),0.06234000084951458,0.01628201256108233,0.0006493506493506494,0.00909090909090909,0.0018648018648018648,0.07664365233075592,0.0006493506493506494,0.00045454545454545455,0.00435655253837072,0.0,0.2790755262294466,0.0012987012987012987,0.15320449782877393,0.02147186147186147,0.07383980243388276,0.2979519884676608,0.0,0.0008264462809917355,0.0,0.0
g__MSBL3(16),0.0,0.0,0.0,0.0,0.0,0.056339605734767026,0.0,0.0,0.0,0.00390625,0.2833025313620071,0.0006720430107526882,0.0828685035842294,0.0,0.1,0.39791106630824374,0.0,0.075,0.0,0.0
g__HTCC(30),0.05,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.022500000000000003,0.33456147430723704,0.006428571428571428,0.07120527306967986,0.0011299435028248588,0.16448412698412698,0.34760727737422653,0.0,0.0,0.0,0.0
g__Actinomadura(12),0.047043010752688165,0.0,0.0,0.12768817204301075,0.0026881720430107525,0.016666666666666666,0.023521505376344082,0.022043010752688174,0.3557795698924731,0.0,0.0,0.2768817204301075,0.0,0.12768817204301075,0.0,0.0,0.0,0.0,0.0,0.0
g__Halomonas(23),0.08657453837531709,0.05067547637307533,0.06329715061058346,0.025210902011680726,0.001976284584980237,0.0019467878001297857,0.005434782608695652,0.001976284584980237,0.044729907773386035,0.0,0.3676125302342044,0.09143610013175231,0.04629815350126836,0.10437437319332193,0.006548286236800189,0.055607338800070794,0.0,0.04630110317975341,0.0,0.0
g__KSA1(26),0.0,0.0,0.0503148723257419,0.0,0.0,0.0,0.004235347985347986,0.0,0.02296752160882596,0.043269230769230775,0.39942002442002444,0.11906345466128075,0.15224358974358976,0.0,0.0,0.038461538461538464,0.0,0.17002442002442006,0.0,0.0
g__Myroides(13),0.5144174538911381,0.0,0.004048582995951418,0.0,0.17878992352676565,0.0,0.019230769230769235,0.0,0.0,0.0,0.004048582995951418,0.008097165991902836,0.0,0.27136752136752146,0.0,0.0,0.0,0.0,0.0,0.0
g__Niabella(18),0.16413519430760812,0.0,0.04513318737456669,0.0,0.0,0.0,0.1208492975734355,0.2655905716250544,0.044540229885057465,0.10424648786717751,0.0027139208173690924,0.13453293194672503,0.020274584929757342,0.009738186462324392,0.0876068376068376,0.0006385696040868455,0.0,0.0,0.0,0.0
g__Polynucleobacter(23),0.006811179235006692,0.0003423485107839781,0.003042233357193988,0.001343458549894702,0.000671729274947351,0.029222038944736652,0.0028985507246376816,0.0,0.0006587615283267459,0.0027927339122135434,0.11048727604701587,0.024531864346996154,0.5895313975081179,0.09481964458000061,0.12099115080970607,0.011855632670422127,0.0,0.0,0.0,0.0
g__Thiomicrospira(11),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017771701982228296,0.0,0.6534518113465482,0.0,0.0,0.3287764866712235,0.0,0.0,0.0,0.0
g__Rhodocytophaga(16),0.3180607769423559,0.005952380952380952,0.008223684210526315,0.1299342105263158,0.0,0.0,0.084390664160401,0.03113251879699248,0.28265977443609025,0.0,0.0,0.04898966165413533,0.0625,0.028156328320802004,0.0,0.0,0.0,0.0,0.0,0.0
g__Sediminibacterium(73),0.08796817023204914,0.01285734699577526,0.03215979757467485,0.006849315068493152,0.002739726027397261,0.02875064879390763,0.06016386113082326,0.04095379106235303,0.07059072649184152,0.03286013343783985,0.019984615411690353,0.07987518323364333,0.12443089880926056,0.11090846907357363,0.2715039288495403,0.01740338780713691,0.0,0.0,0.0,0.0
g__Rickettsia(23),0.04731938542007192,0.0,0.0,0.002288329519450801,0.02402745995423341,0.0,0.0,0.0015527950310559005,0.009316770186335402,0.034161490683229816,0.004110339788089149,0.024940868796030993,0.22839066976905179,0.25703324808184147,0.3450954752610426,0.021763167509566753,0.0,0.0,0.0,0.0
g__Dolichospermum(22),0.05341880341880343,0.0,0.01262626262626263,0.0,0.0011655011655011657,0.023310023310023312,0.015734265734265736,0.0,0.0,0.06170154859994434,0.045608802961744146,0.05019445794846865,0.1736004637074156,0.20551670551670553,0.3383162143857331,0.01880695062513245,0.0,0.0,0.0,0.0
g__Oscillochloris(11),0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.34242424242424246,0.1212121212121212,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
g__Marinicella(14),0.0,0.0,0.0,0.07953781512605043,0.001050420168067227,0.2835329131652661,0.0,0.0,0.001050420168067227,0.0,0.39602941176470596,0.0,0.20427521008403365,0.0,0.0,0.034523809523809526,0.0,0.0,0.0,0.0
g__Reichenbachiella(17),0.0,0.0,0.0,0.032871972318339104,0.0,0.3775951557093425,0.0,0.04411764705882353,0.021008403361344533,0.004201680672268907,0.4251071016641951,0.004201680672268907,0.08459383753501401,0.0,0.006302521008403361,0.0,0.0,0.0,0.0,0.0
g__Glaciecola(35),0.0,0.012244897959183673,0.0,0.02040816326530612,0.05714285714285714,0.06438775510204081,0.0,0.0,0.0,0.0,0.07764378478664194,0.004081632653061224,0.5466622861265719,0.0,0.007142857142857143,0.1960000515357658,0.0,0.014285714285714285,0.0,0.0
g__Leptonema(43),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20697674418604647,0.09844961240310078,0.15968992248062017,0.36627906976744184,0.0,0.14534883720930233,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0
g__Fusibacter(47),0.10673758865248224,0.0,0.038238770685579196,0.0,0.0,0.05319148936170213,0.0,0.0,0.00702887537993921,0.07071090847686592,0.40711156803146786,0.044621749408983453,0.07949147744204066,0.002364066193853428,0.1466987504221547,0.04380475594493116,0.0,0.0,0.0,0.0
g__Spirochaeta(135),0.002704291593180482,0.0,0.001058201058201058,0.0,0.0,0.0,0.001521164021164021,0.1390614188997555,0.05790022720397757,0.07119581579180875,0.396662123884346,0.004631236829886782,0.0488312757201646,0.0,0.14348309326858566,0.06702522580300359,0.0,0.06592592592592592,0.0,0.0
g__Turneriella(36),0.0001714677640603566,0.0,0.013888888888888886,0.0,0.0,0.0,0.0,0.1015775034293553,0.06975308641975307,0.13326474622770917,0.4360425240054869,0.01368312757201646,0.06550068587105623,0.0,0.07722908093278462,0.033333333333333326,0.0,0.055555555555555546,0.0,0.0
g__Marinobacter(13),0.0,0.0034965034965034965,0.08041958041958042,0.0,0.0,0.0879120879120879,0.0,0.0,0.0,0.010989010989010988,0.4264069264069264,0.0,0.039627039627039624,0.15551115551115552,0.0839160839160839,0.0919080919080919,0.0,0.019813519813519812,0.0,0.0
g__Anaerospora(14),0.015151515151515148,0.0,0.005347593582887699,0.0,0.0,0.07352941176470587,0.0,0.0010504201680672268,0.03571428571428571,0.004201680672268907,0.38641668788727607,0.027056277056277053,0.06967787114845939,0.07457983193277311,0.08696559431853547,0.1684881023116317,0.0,0.051820728291316516,0.0,0.0
g__Plesiocystis(79),0.01764083777625138,0.0,0.0009737098344693284,0.012658227848101267,0.0,0.11777289652323317,0.012330143776096788,0.02945297112728584,0.08225859642859405,0.0790399187589818,0.4017417686017641,0.05721239302630415,0.06703485095636494,0.0002943773918163086,0.054781994307980385,0.03727144866385373,0.0,0.02953586497890296,0.0,0.0
g__Verrucomicrobium(124),0.006644607721427035,0.011535204006481073,0.0,0.002016129032258065,0.0,0.259655017921147,0.0,0.0,0.01463367599289873,0.07404940924372216,0.320994319970142,0.02242742928899169,0.09420734276099528,0.002688172043010753,0.01348545139909175,0.15756783686693557,0.0,0.020095403752899012,0.0,0.0
g__Bacteriovorax(88),0.0,0.022727272727272728,0.017045454545454544,0.014011195159995759,0.002840909090909091,0.2509017107771707,0.0,0.014204545454545454,0.023181818181818182,0.017045454545454544,0.4016569919979011,0.006136363636363637,0.06611374966458788,0.0,0.028896103896103895,0.1352384303224224,0.0,0.0,0.0,0.0
g__Crocinitomix(49),0.026190476190476188,0.004474097331240189,0.0017006802721088435,0.005406640268047517,0.0013605442176870747,0.16752496136476852,0.0,0.05032269317983604,0.01923011837723991,0.04805511948369091,0.3886082861238141,0.0019623233908948197,0.09960323968852752,0.0,0.03649049363335077,0.14907032647831758,0.0,0.0,0.0,0.0
g__Rhodopirellula(14),0.02222222222222222,0.0,0.010204081632653059,0.0,0.003968253968253967,0.07142857142857142,0.0,0.0,0.03373015873015873,0.0634920634920635,0.21621315192743765,0.003968253968253967,0.47834467120181406,0.007142857142857143,0.07142857142857142,0.017857142857142856,0.0,0.0,0.0,0.0
g__Roseivirga(14),0.04492358397013358,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.18574996459347867,0.0,0.09781689319255674,0.01315405704952459,0.038251764568628575,0.17698793999411705,0.022280230998075006,0.17214923031669768,0.0,0.1439771335238873,0.07757160288045668,0.0,0.02532928064842958,0.0,0.0
g__Sulfurospirillum(20),0.10592105263157896,0.0,0.0,0.0,0.0,0.12500000000000003,0.0,0.06578947368421054,0.05937500000000001,0.01666666666666667,0.2166666666666667,0.0026315789473684214,0.17812500000000003,0.0,0.12565789473684214,0.10416666666666667,0.0,0.0,0.0,0.0
g__SC3-56(19),0.001461988304093567,0.0,0.010526315789473682,0.02392344497607655,0.0021929824561403503,0.21511164274322164,0.0,0.024812030075187966,0.0,0.06944444444444445,0.13095238095238093,0.053884711779448605,0.1426065162907268,0.05263157894736841,0.12144945697577274,0.1472431077694235,0.0,0.0037593984962406004,0.0,0.0
g__Saprospira(66),0.03787878787878788,0.0,0.0,0.002295684113865932,0.0004591368227731864,0.22396038305129215,0.0,0.022727272727272728,0.004148629148629149,0.041835016835016836,0.21434802571166206,0.006397306397306397,0.1910676024312388,0.0,0.08863636363636362,0.16624579124579122,0.0,0.0,0.0,0.0
g__Rubidimonas(21),0.047619047619047616,0.023809523809523808,0.0,0.0037529223575735204,0.0,0.17675649070997912,0.0,0.0,0.023809523809523808,0.0,0.0815799187892211,0.0,0.5712440014765596,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
g__Ulvibacter(20),0.010060606060606062,0.0015151515151515152,0.0,0.0,0.0,0.13076923076923078,0.0015151515151515152,0.0,0.0,0.0,0.25739849053741415,0.0,0.3885145680352188,0.0015151515151515152,0.004545454545454545,0.20416619550662102,0.0,0.0,0.0,0.0
g__planctomycete(51),0.011436429775530122,0.00032144005143040826,0.009351432880844645,0.0034602076124567475,0.0,0.11445261700522918,0.00019223375624759708,0.0,0.0196078431372549,0.11528609861470486,0.21550395430365932,0.017927170868347338,0.3007042487642635,0.0,0.009150326797385621,0.0974208112474605,0.0,0.0851851851851852,0.0,0.0
g__Maribacter(28),0.00968045112781955,0.0029840225563909774,0.0,0.04427208703994418,0.0033141461712890286,0.3117927674404464,0.0,0.0,0.07275132275132276,0.026785714285714284,0.158312447786132,0.0,0.29565404326764255,0.0,0.0018896447467876038,0.07256335282651072,0.0,0.0,0.0,0.0
g__Winogradskyella(32),0.04974740701001431,0.010684907010014308,0.00013412017167381977,0.0013099070100143064,0.00013412017167381977,0.2089015345050753,0.00013412017167381977,0.0,0.02217261904761905,0.08391675608011447,0.1420318780230261,0.015015072552626203,0.31347322280128087,0.0034722222222222225,0.031518240343347645,0.11735387287962397,0.0,0.0,0.0,0.0
g__Lewinella(89),0.018674573449854348,0.0003036744609778318,0.011938202247191011,0.013011796478891186,0.00022930520522815867,0.18440704061089297,0.011235955056179775,0.0,0.001987311778644042,0.02367576243980738,0.16076981694959225,0.02457865168539326,0.4363718680010816,0.0,0.010734349919743178,0.09825125249282551,0.0,0.003830439223697651,0.0,0.0
g__Pelagicoccus(13),0.0,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.021978021978021976,0.317032967032967,0.0,0.4641025641025641,0.0,0.0,0.09432234432234433,0.0,0.0,0.0,0.0
g__Phaeobacter(31),0.0015608740894901146,0.0016485422312685581,0.0,0.09510567579074984,0.0022176863487997724,0.11148131164444251,0.0,0.00031625553447185326,0.01875244472416536,0.0031217481789802292,0.33270064332812893,0.002790189957356512,0.3184015505169018,0.0,0.007882061012990806,0.10376087096067206,0.0,0.00026014568158168577,0.0,0.0
g__Octadecabacter(64),0.01714509718964843,0.0005568484042553192,0.0010245654273297925,0.12126272833980974,0.0030555771117395936,0.15692947506535157,0.0,0.0,0.003315754265250282,0.001272820813501644,0.29554780486399446,0.015096747746660227,0.20426660804076388,0.0004907466837826273,0.01890386452540682,0.1533188615225056,0.0,0.0078125,0.0,0.0
g__ArcF12(11),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303030303030303,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0
g__Salinibacter(12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36316137566137563,0.0,0.0,0.0,0.0,0.0,0.0,0.6368386243386244,0.0,0.0
g__Candidatus Scalindua(14),0.0,0.007142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7683673469387755,0.0,0.014285714285714287,0.0,0.15068027210884355,0.05952380952380953,0.0,0.0,0.0,0.0
g__Clostridiisalibacter(12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138888888888888,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.12499999999999999,0.0,0.1111111111111111,0.0,0.0
g__mixed(14),0.0,0.008928571428571428,0.0,0.0,0.0,0.0015873015873015873,0.0,0.0,0.0,0.0373015873015873,0.65,0.0,0.30059523809523814,0.0,0.0,0.0015873015873015873,0.0,0.0,0.0,0.0
g__Fulvivirga(14),0.0,0.0,0.0,0.0,0.0,0.03345864661654136,0.0,0.0,0.0,0.07142857142857142,0.657280701754386,0.0,0.21116541353383458,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0
g__Halorhabdus(47),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48910840932117516,0.0,0.0,0.0,0.0,0.0,0.0,0.5108915906788247,0.0,0.0
g__Haloarcula(21),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299319727891156,0.0,0.0,0.0,0.0,0.0,0.0,0.47006802721088436,0.0,0.0
g__Nitriliruptor(16),0.015625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.7760416666666667,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
g__Halorubrum(17),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.7620448179271709,0.0,0.03137254901960784,0.0,0.0,0.0,0.0,0.19817927170868346,0.0,0.0
g__Halobacteriaceae(11),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257575757575758,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.0
g__Halanaerobacter(15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277777777777778,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.35,0.0,0.0
g__Halonotius(16),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6979166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3020833333333333,0.0,0.0
g__Ucs1325(23),0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.8043478260869565,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
